Category,City,Country,Customer ID,Customer Name,Discount,Number of Records,Order Date,Order ID (Returns),Order ID,Person,Postal Code,Product ID,Product Name,Profit,Quantity,Region (People),Region,Returned,Row ID,Sales,Segment,Ship Date,Ship Mode,State1,Sub-Category
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10003061,"Global Leather Task Chair, Black",$8,1,East,East,Yes,6097,80.991,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10003061,"Global Leather Task Chair, Black",$8,1,East,East,Yes,6097,80.991,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10003061,"Global Leather Task Chair, Black",$8,1,East,East,Yes,6097,80.991,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10003061,"Global Leather Task Chair, Black",$8,1,East,East,Yes,6097,80.991,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10003061,"Global Leather Task Chair, Black",$8,1,East,East,Yes,6097,80.991,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10003061,"Global Leather Task Chair, Black",$8,1,East,East,Yes,6097,80.991,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10003061,"Global Leather Task Chair, Black",$8,1,East,East,Yes,6097,80.991,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10003061,"Global Leather Task Chair, Black",$8,1,East,East,Yes,6097,80.991,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10003061,"Global Leather Task Chair, Black",$8,1,East,East,Yes,6097,80.991,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10003061,"Global Leather Task Chair, Black",$8,1,East,East,Yes,6097,80.991,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10003061,"Global Leather Task Chair, Black",$8,1,East,East,Yes,6097,80.991,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10003061,"Global Leather Task Chair, Black",$8,1,East,East,Yes,6097,80.991,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10003061,"Global Leather Task Chair, Black",$8,1,East,East,Yes,6097,80.991,Consumer,9/26/2019,Standard Class,New York,Chairs
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0.2,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$4,3,East,East,Yes,6098,11.784,Consumer,9/26/2019,Standard Class,New York,Binders
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0.2,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$4,3,East,East,Yes,6098,11.784,Consumer,9/26/2019,Standard Class,New York,Binders
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0.2,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$4,3,East,East,Yes,6098,11.784,Consumer,9/26/2019,Standard Class,New York,Binders
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0.2,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$4,3,East,East,Yes,6098,11.784,Consumer,9/26/2019,Standard Class,New York,Binders
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0.2,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$4,3,East,East,Yes,6098,11.784,Consumer,9/26/2019,Standard Class,New York,Binders
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0.2,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$4,3,East,East,Yes,6098,11.784,Consumer,9/26/2019,Standard Class,New York,Binders
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0.2,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$4,3,East,East,Yes,6098,11.784,Consumer,9/26/2019,Standard Class,New York,Binders
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0.2,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$4,3,East,East,Yes,6098,11.784,Consumer,9/26/2019,Standard Class,New York,Binders
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0.2,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$4,3,East,East,Yes,6098,11.784,Consumer,9/26/2019,Standard Class,New York,Binders
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0.2,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$4,3,East,East,Yes,6098,11.784,Consumer,9/26/2019,Standard Class,New York,Binders
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0.2,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$4,3,East,East,Yes,6098,11.784,Consumer,9/26/2019,Standard Class,New York,Binders
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0.2,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$4,3,East,East,Yes,6098,11.784,Consumer,9/26/2019,Standard Class,New York,Binders
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0.2,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$4,3,East,East,Yes,6098,11.784,Consumer,9/26/2019,Standard Class,New York,Binders
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0.2,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$4,3,East,East,Yes,6098,11.784,Consumer,9/26/2019,Standard Class,New York,Binders
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-FA-10000304,Advantus Push Pins,$2,2,East,East,Yes,6099,4.36,Consumer,9/26/2019,Standard Class,New York,Fasteners
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-FA-10000304,Advantus Push Pins,$2,2,East,East,Yes,6099,4.36,Consumer,9/26/2019,Standard Class,New York,Fasteners
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-FA-10000304,Advantus Push Pins,$2,2,East,East,Yes,6099,4.36,Consumer,9/26/2019,Standard Class,New York,Fasteners
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-FA-10000304,Advantus Push Pins,$2,2,East,East,Yes,6099,4.36,Consumer,9/26/2019,Standard Class,New York,Fasteners
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-FA-10000304,Advantus Push Pins,$2,2,East,East,Yes,6099,4.36,Consumer,9/26/2019,Standard Class,New York,Fasteners
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-FA-10000304,Advantus Push Pins,$2,2,East,East,Yes,6099,4.36,Consumer,9/26/2019,Standard Class,New York,Fasteners
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-FA-10000304,Advantus Push Pins,$2,2,East,East,Yes,6099,4.36,Consumer,9/26/2019,Standard Class,New York,Fasteners
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-FA-10000304,Advantus Push Pins,$2,2,East,East,Yes,6099,4.36,Consumer,9/26/2019,Standard Class,New York,Fasteners
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-FA-10000304,Advantus Push Pins,$2,2,East,East,Yes,6099,4.36,Consumer,9/26/2019,Standard Class,New York,Fasteners
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-FA-10000304,Advantus Push Pins,$2,2,East,East,Yes,6099,4.36,Consumer,9/26/2019,Standard Class,New York,Fasteners
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-FA-10000304,Advantus Push Pins,$2,2,East,East,Yes,6099,4.36,Consumer,9/26/2019,Standard Class,New York,Fasteners
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-FA-10000304,Advantus Push Pins,$2,2,East,East,Yes,6099,4.36,Consumer,9/26/2019,Standard Class,New York,Fasteners
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-FA-10000304,Advantus Push Pins,$2,2,East,East,Yes,6099,4.36,Consumer,9/26/2019,Standard Class,New York,Fasteners
Office Supplies,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,OFF-FA-10000304,Advantus Push Pins,$2,2,East,East,Yes,6099,4.36,Consumer,9/26/2019,Standard Class,New York,Fasteners
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$610,11,East,East,Yes,6100,2888.127,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$610,11,East,East,Yes,6100,2888.127,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$610,11,East,East,Yes,6100,2888.127,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$610,11,East,East,Yes,6100,2888.127,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$610,11,East,East,Yes,6100,2888.127,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$610,11,East,East,Yes,6100,2888.127,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$610,11,East,East,Yes,6100,2888.127,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$610,11,East,East,Yes,6100,2888.127,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$610,11,East,East,Yes,6100,2888.127,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$610,11,East,East,Yes,6100,2888.127,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$610,11,East,East,Yes,6100,2888.127,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$610,11,East,East,Yes,6100,2888.127,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$610,11,East,East,Yes,6100,2888.127,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,$610,11,East,East,Yes,6100,2888.127,Consumer,9/26/2019,Standard Class,New York,Chairs
Technology,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,TEC-PH-10002885,Apple iPhone 5,$351,2,East,East,Yes,6101,1299.66,Consumer,9/26/2019,Standard Class,New York,Phones
Technology,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,TEC-PH-10002885,Apple iPhone 5,$351,2,East,East,Yes,6101,1299.66,Consumer,9/26/2019,Standard Class,New York,Phones
Technology,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,TEC-PH-10002885,Apple iPhone 5,$351,2,East,East,Yes,6101,1299.66,Consumer,9/26/2019,Standard Class,New York,Phones
Technology,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,TEC-PH-10002885,Apple iPhone 5,$351,2,East,East,Yes,6101,1299.66,Consumer,9/26/2019,Standard Class,New York,Phones
Technology,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,TEC-PH-10002885,Apple iPhone 5,$351,2,East,East,Yes,6101,1299.66,Consumer,9/26/2019,Standard Class,New York,Phones
Technology,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,TEC-PH-10002885,Apple iPhone 5,$351,2,East,East,Yes,6101,1299.66,Consumer,9/26/2019,Standard Class,New York,Phones
Technology,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,TEC-PH-10002885,Apple iPhone 5,$351,2,East,East,Yes,6101,1299.66,Consumer,9/26/2019,Standard Class,New York,Phones
Technology,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,TEC-PH-10002885,Apple iPhone 5,$351,2,East,East,Yes,6101,1299.66,Consumer,9/26/2019,Standard Class,New York,Phones
Technology,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,TEC-PH-10002885,Apple iPhone 5,$351,2,East,East,Yes,6101,1299.66,Consumer,9/26/2019,Standard Class,New York,Phones
Technology,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,TEC-PH-10002885,Apple iPhone 5,$351,2,East,East,Yes,6101,1299.66,Consumer,9/26/2019,Standard Class,New York,Phones
Technology,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,TEC-PH-10002885,Apple iPhone 5,$351,2,East,East,Yes,6101,1299.66,Consumer,9/26/2019,Standard Class,New York,Phones
Technology,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,TEC-PH-10002885,Apple iPhone 5,$351,2,East,East,Yes,6101,1299.66,Consumer,9/26/2019,Standard Class,New York,Phones
Technology,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,TEC-PH-10002885,Apple iPhone 5,$351,2,East,East,Yes,6101,1299.66,Consumer,9/26/2019,Standard Class,New York,Phones
Technology,New York City,United States,SV-20365,Seth Vernon,0,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,TEC-PH-10002885,Apple iPhone 5,$351,2,East,East,Yes,6101,1299.66,Consumer,9/26/2019,Standard Class,New York,Phones
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,$376,5,East,East,Yes,6102,2254.41,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,$376,5,East,East,Yes,6102,2254.41,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,$376,5,East,East,Yes,6102,2254.41,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,$376,5,East,East,Yes,6102,2254.41,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,$376,5,East,East,Yes,6102,2254.41,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,$376,5,East,East,Yes,6102,2254.41,Consumer,9/26/2019,Standard Class,New York,Chairs
Furniture,New York City,United States,SV-20365,Seth Vernon,0.1,1,9/20/2019,CA-2019-100111,CA-2019-100111,Chuck Magee,10035,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,$376,5,East,East,Yes,6102,2254.41,Consumer,9/26/2019,Standard Class,New York,Chairs
