Category,City,Country,Customer ID,Customer Name,Discount,Number of Records,Order Date,Order ID,Person,Postal Code,Product ID,Product Name,Profit,Quantity,Region (People),Region,Row ID,Sales,Segment,Ship Date,Ship Mode,State1,Sub-Category
Technology,Round Rock,United States,AA-10315,Alex Avila,0.2,1,3/3/2018,CA-2018-103982,Kelly Williams,78664,TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",$6,7,Central,Central,5202,41.72,Consumer,3/8/2018,Standard Class,Texas,Accessories
Furniture,Oakland,United States,RE-19450,Richard Eichhorn,0,1,8/15/2017,CA-2017-142454,Anna Andreadi,94601,FUR-FU-10004018,Tensor Computer Mounted Lamp,$28,7,West,West,5203,104.23,Consumer,8/19/2017,Standard Class,California,Furnishings
Office Supplies,Oakland,United States,RE-19450,Richard Eichhorn,0,1,8/15/2017,CA-2017-142454,Anna Andreadi,94601,OFF-ST-10003638,Mobile Personal File Cube,$19,3,West,West,5204,70.26,Consumer,8/19/2017,Standard Class,California,Storage
Office Supplies,Auburn,United States,TM-21010,Tamara Manning,0,1,9/12/2017,CA-2017-102016,Chuck Magee,13021,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",$3,2,East,East,5205,9.26,Consumer,9/18/2017,Standard Class,New York,Art
Office Supplies,Auburn,United States,TM-21010,Tamara Manning,0,1,9/12/2017,CA-2017-102016,Chuck Magee,13021,OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",$4,2,East,East,5206,105.98,Consumer,9/18/2017,Standard Class,New York,Storage
Office Supplies,Auburn,United States,TM-21010,Tamara Manning,0,1,9/12/2017,CA-2017-102016,Chuck Magee,13021,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",$1,1,East,East,5207,1.24,Consumer,9/18/2017,Standard Class,New York,Fasteners
Office Supplies,Auburn,United States,TM-21010,Tamara Manning,0,1,9/12/2017,CA-2017-102016,Chuck Magee,13021,OFF-LA-10002043,Avery 489,$10,2,East,East,5208,20.7,Consumer,9/18/2017,Standard Class,New York,Labels
Office Supplies,Auburn,United States,TM-21010,Tamara Manning,0,1,9/12/2017,CA-2017-102016,Chuck Magee,13021,OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),$14,5,East,East,5209,28.9,Consumer,9/18/2017,Standard Class,New York,Paper
Office Supplies,Auburn,United States,TM-21010,Tamara Manning,0,1,9/12/2017,CA-2017-102016,Chuck Magee,13021,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",$13,1,East,East,5210,27.18,Consumer,9/18/2017,Standard Class,New York,Envelopes
Office Supplies,Newark,United States,YS-21880,Yana Sorensen,0,1,1/12/2017,CA-2017-156755,Chuck Magee,19711,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",$121,3,East,East,5211,465.18,Corporate,1/18/2017,Standard Class,Delaware,Storage
Office Supplies,New York City,United States,AZ-10750,Annie Zypern,0,1,5/12/2017,CA-2017-130876,Chuck Magee,10024,OFF-ST-10004258,Portable Personal File Box,$10,3,East,East,5212,36.63,Consumer,5/16/2017,Second Class,New York,Storage
Office Supplies,Redlands,United States,CM-12445,Chuck Magee,0,1,9/26/2018,CA-2018-145898,Anna Andreadi,92374,OFF-ST-10004507,Advantus Rolling Storage Box,$14,3,West,West,5213,51.45,Consumer,9/26/2018,Same Day,California,Storage
Office Supplies,Redlands,United States,CM-12445,Chuck Magee,0,1,9/26/2018,CA-2018-145898,Anna Andreadi,92374,OFF-LA-10000262,Avery 494,$4,3,West,West,5214,7.83,Consumer,9/26/2018,Same Day,California,Labels
Office Supplies,Redlands,United States,CM-12445,Chuck Magee,0,1,9/26/2018,CA-2018-145898,Anna Andreadi,92374,OFF-AR-10002445,SANFORD Major Accent Highlighters,$13,5,West,West,5215,35.4,Consumer,9/26/2018,Same Day,California,Art
Office Supplies,Redlands,United States,CM-12445,Chuck Magee,0,1,9/26/2018,CA-2018-145898,Anna Andreadi,92374,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),$13,5,West,West,5216,29.9,Consumer,9/26/2018,Same Day,California,Paper
Office Supplies,Roseville,United States,JB-16000,Joy Bell-,0,1,9/9/2019,US-2019-159562,Kelly Williams,48066,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",$8,2,Central,Central,5217,17.48,Consumer,9/15/2019,Standard Class,Michigan,Envelopes
Office Supplies,Los Angeles,United States,NS-18640,Noel Staavos,0,1,4/15/2019,CA-2019-134635,Anna Andreadi,90049,OFF-PA-10002254,Xerox 1883,$36,3,West,West,5218,79.14,Corporate,4/17/2019,Second Class,California,Paper
Office Supplies,New York City,United States,LC-16930,Linda Cazamias,0,1,6/10/2019,CA-2019-167080,Chuck Magee,10011,OFF-AR-10001868,Prang Dustless Chalk Sticks,$4,5,East,East,5219,8.4,Corporate,6/14/2019,Standard Class,New York,Art
Furniture,Detroit,United States,CA-12775,Cynthia Arntzen,0,1,9/1/2019,CA-2019-145653,Kelly Williams,48205,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,$135,7,Central,Central,5220,498.26,Consumer,9/1/2019,Same Day,Michigan,Chairs
Furniture,Detroit,United States,SR-20425,Sharelle Roach,0,1,6/14/2016,CA-2016-140487,Kelly Williams,48234,FUR-BO-10000711,"Hon Metal Bookcases, Gray",$57,3,Central,Central,5221,212.94,Home Office,6/20/2016,Standard Class,Michigan,Bookcases
Office Supplies,Springfield,United States,PP-18955,Paul Prost,0,1,5/18/2019,CA-2019-117401,Kelly Williams,65807,OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,$198,7,Central,Central,5222,706.86,Home Office,5/22/2019,Second Class,Missouri,Appliances
Technology,Springfield,United States,PP-18955,Paul Prost,0,1,5/18/2019,CA-2019-117401,Kelly Williams,65807,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,$2,5,Central,Central,5223,114.95,Home Office,5/22/2019,Second Class,Missouri,Phones
Office Supplies,Springfield,United States,PP-18955,Paul Prost,0,1,5/18/2019,CA-2019-117401,Kelly Williams,65807,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",$21,7,Central,Central,5224,43.19,Home Office,5/22/2019,Second Class,Missouri,Binders
Office Supplies,Los Angeles,United States,JM-15865,John Murray,0,1,9/12/2019,US-2019-109582,Anna Andreadi,90036,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",$80,3,West,West,5225,166.44,Consumer,9/17/2019,Second Class,California,Paper
Office Supplies,New York City,United States,AS-10090,Adam Shillingsburg,0.2,1,6/21/2018,CA-2018-119865,Chuck Magee,10011,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,$13,5,East,East,5226,36.56,Consumer,6/26/2018,Standard Class,New York,Binders
Office Supplies,New York City,United States,AS-10090,Adam Shillingsburg,0.2,1,6/21/2018,CA-2018-119865,Chuck Magee,10011,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",$60,6,East,East,5227,186.144,Consumer,6/26/2018,Standard Class,New York,Binders
Furniture,New York City,United States,AS-10090,Adam Shillingsburg,0.2,1,6/21/2018,CA-2018-119865,Chuck Magee,10011,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,-$44,2,East,East,5228,353.568,Consumer,6/26/2018,Standard Class,New York,Bookcases
Office Supplies,San Francisco,United States,LS-16975,Lindsay Shagiari,0,1,11/26/2016,US-2016-147648,Anna Andreadi,94109,OFF-PA-10001033,Xerox 1893,$40,2,West,West,5229,81.98,Home Office,12/1/2016,Standard Class,California,Paper
Office Supplies,Fresno,United States,SA-20830,Sue Ann Reed,0.2,1,3/19/2019,CA-2019-124436,Anna Andreadi,93727,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,$5,2,West,West,5230,14.624,Consumer,3/22/2019,Second Class,California,Binders
Furniture,Fresno,United States,SA-20830,Sue Ann Reed,0.2,1,3/19/2019,CA-2019-124436,Anna Andreadi,93727,FUR-TA-10001095,Chromcraft Round Conference Tables,$9,5,West,West,5231,697.16,Consumer,3/22/2019,Second Class,California,Tables
Furniture,Fresno,United States,SA-20830,Sue Ann Reed,0,1,3/19/2019,CA-2019-124436,Anna Andreadi,93727,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",$13,1,West,West,5232,30.93,Consumer,3/22/2019,Second Class,California,Furnishings
Office Supplies,Fresno,United States,SA-20830,Sue Ann Reed,0.2,1,3/19/2019,CA-2019-124436,Anna Andreadi,93727,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$9,7,West,West,5233,27.496,Consumer,3/22/2019,Second Class,California,Binders
Furniture,Texarkana,United States,LS-17200,Luke Schmidt,0,1,10/18/2016,CA-2016-115084,Cassandra Brandow,71854,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,$145,6,South,South,5234,605.34,Corporate,10/22/2016,Standard Class,Arkansas,Chairs
Furniture,San Francisco,United States,TM-21490,Tony Molinari,0.2,1,8/22/2019,CA-2019-131037,Anna Andreadi,94110,FUR-TA-10001768,Hon Racetrack Conference Tables,$3,1,West,West,5235,210.008,Consumer,8/23/2019,First Class,California,Tables
Office Supplies,Indianapolis,United States,TT-21265,Tim Taslimi,0,1,11/19/2018,CA-2018-111143,Kelly Williams,46203,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,$16,3,Central,Central,5236,54.96,Corporate,11/22/2018,First Class,Indiana,Appliances
Furniture,Columbia,United States,DN-13690,Duane Noonan,0,1,9/20/2016,CA-2016-166744,Chuck Magee,21044,FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",$51,3,East,East,5237,164.22,Consumer,9/24/2016,Standard Class,Maryland,Furnishings
Furniture,Columbia,United States,DN-13690,Duane Noonan,0,1,9/20/2016,CA-2016-166744,Chuck Magee,21044,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,$36,3,East,East,5238,362.94,Consumer,9/24/2016,Standard Class,Maryland,Bookcases
Technology,Columbia,United States,DN-13690,Duane Noonan,0,1,9/20/2016,CA-2016-166744,Chuck Magee,21044,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,$26,2,East,East,5239,59.98,Consumer,9/24/2016,Standard Class,Maryland,Accessories
Office Supplies,San Jose,United States,EB-14110,Eugene Barchas,0,1,9/11/2018,CA-2018-116561,Anna Andreadi,95123,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",$7,3,West,West,5240,332.94,Consumer,9/17/2018,Standard Class,California,Storage
Office Supplies,San Jose,United States,EB-14110,Eugene Barchas,0.2,1,9/11/2018,CA-2018-116561,Anna Andreadi,95123,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,$13,2,West,West,5241,39.872,Consumer,9/17/2018,Standard Class,California,Binders
Office Supplies,Seattle,United States,CM-11815,Candace McMahon,0,1,9/23/2018,CA-2018-110730,Anna Andreadi,98115,OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,$4,2,West,West,5242,13.68,Corporate,9/26/2018,Second Class,Washington,Supplies
Office Supplies,Carrollton,United States,HM-14860,Harry Marie,0.8,1,8/4/2019,CA-2019-146367,Kelly Williams,75007,OFF-BI-10002827,Avery Durable Poly Binders,-$6,3,Central,Central,5243,3.318,Corporate,8/8/2019,Standard Class,Texas,Binders
Office Supplies,Arlington,United States,KM-16375,Katherine Murray,0,1,7/25/2018,CA-2018-149454,Cassandra Brandow,22204,OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",$5,1,South,South,5244,10.44,Home Office,7/26/2018,First Class,Virginia,Binders
Furniture,Los Angeles,United States,BF-11020,Barry Französisch,0.2,1,8/2/2018,CA-2018-156265,Anna Andreadi,90032,FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",$15,2,West,West,5245,136.464,Corporate,8/4/2018,Second Class,California,Tables
Technology,Los Angeles,United States,BF-11020,Barry Französisch,0.2,1,8/2/2018,CA-2018-156265,Anna Andreadi,90032,TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,$33,3,West,West,5246,333.576,Corporate,8/4/2018,Second Class,California,Phones
Office Supplies,Los Angeles,United States,BF-11020,Barry Französisch,0.2,1,8/2/2018,CA-2018-156265,Anna Andreadi,90032,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,$5,2,West,West,5247,12.544,Corporate,8/4/2018,Second Class,California,Binders
Office Supplies,Frankfort,United States,JE-15745,Joel Eaton,0.8,1,5/21/2017,US-2017-168914,Kelly Williams,60423,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,-$53,8,Central,Central,5248,20.768,Consumer,5/27/2017,Standard Class,Illinois,Appliances
Technology,Seattle,United States,EJ-14155,Eva Jacobs,0,1,11/3/2019,US-2019-110989,Anna Andreadi,98105,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,$11,3,West,West,5249,43.5,Consumer,11/5/2019,Second Class,Washington,Accessories
Office Supplies,Philadelphia,United States,BN-11470,Brad Norvell,0.2,1,4/16/2017,CA-2017-106215,Chuck Magee,19143,OFF-FA-10001229,Staples,$4,4,East,East,5250,12.576,Corporate,4/21/2017,Standard Class,Pennsylvania,Fasteners
Technology,Columbus,United States,EC-14050,Erin Creighton,0,1,12/12/2018,US-2018-169369,Cassandra Brandow,31907,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,$20,5,South,South,5251,249.95,Consumer,12/18/2018,Standard Class,Georgia,Accessories
Office Supplies,Columbus,United States,EC-14050,Erin Creighton,0,1,12/12/2018,US-2018-169369,Cassandra Brandow,31907,OFF-PA-10004438,Xerox 1907,$23,4,South,South,5252,49.12,Consumer,12/18/2018,Standard Class,Georgia,Paper
Office Supplies,Virginia Beach,United States,TT-21220,Thomas Thornton,0,1,10/30/2017,CA-2017-132318,Cassandra Brandow,23464,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,$53,3,South,South,5253,182.91,Consumer,11/2/2017,First Class,Virginia,Appliances
Office Supplies,Des Moines,United States,NP-18685,Nora Pelletier,0.2,1,3/7/2016,US-2016-131982,Anna Andreadi,98198,OFF-BI-10004224,Catalog Binders with Expanding Posts,$34,2,West,West,5254,107.648,Home Office,3/11/2016,Second Class,Washington,Binders
Furniture,Bethlehem,United States,AH-10195,Alan Haines,0.3,1,3/5/2017,CA-2017-125185,Chuck Magee,18018,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",-$7,2,East,East,5255,99.372,Corporate,3/7/2017,Second Class,Pennsylvania,Chairs
Furniture,Bethlehem,United States,AH-10195,Alan Haines,0.2,1,3/5/2017,CA-2017-125185,Chuck Magee,18018,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,-$5,2,East,East,5256,33.568,Corporate,3/7/2017,Second Class,Pennsylvania,Furnishings
Office Supplies,Oklahoma City,United States,CC-12145,Charles Crestani,0,1,8/8/2018,CA-2018-130078,Kelly Williams,73120,OFF-PA-10003270,Xerox 1954,$5,2,Central,Central,5257,10.56,Consumer,8/14/2018,Standard Class,Oklahoma,Paper
Office Supplies,Rancho Cucamonga,United States,DL-13315,Delfina Latchford,0,1,1/3/2019,US-2019-114034,Anna Andreadi,91730,OFF-PA-10004735,Xerox 1905,$19,6,West,West,5258,38.88,Consumer,1/8/2019,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,XP-21865,Xylona Preis,0,1,10/9/2019,US-2019-115595,Anna Andreadi,90032,OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",$17,5,West,West,5259,35.2,Consumer,10/11/2019,First Class,California,Paper
Office Supplies,Philadelphia,United States,MA-17560,Matt Abelman,0.2,1,10/20/2019,CA-2019-158722,Chuck Magee,19120,OFF-PA-10000176,Xerox 1887,$16,3,East,East,5260,45.528,Home Office,10/26/2019,Standard Class,Pennsylvania,Paper
Technology,Houston,United States,SZ-20035,Sam Zeldin,0.2,1,9/7/2016,CA-2016-105165,Kelly Williams,77036,TEC-PH-10000675,Panasonic KX TS3282B Corded phone,$15,3,Central,Central,5261,196.776,Home Office,9/10/2016,First Class,Texas,Phones
Office Supplies,Houston,United States,SZ-20035,Sam Zeldin,0.8,1,9/7/2016,CA-2016-105165,Kelly Williams,77036,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",-$5,2,Central,Central,5262,2.92,Home Office,9/10/2016,First Class,Texas,Binders
Furniture,Houston,United States,SZ-20035,Sam Zeldin,0.3,1,9/7/2016,CA-2016-105165,Kelly Williams,77036,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",-$23,1,Central,Central,5263,200.795,Home Office,9/10/2016,First Class,Texas,Tables
Technology,Houston,United States,SZ-20035,Sam Zeldin,0.2,1,9/7/2016,CA-2016-105165,Kelly Williams,77036,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,-$3,4,Central,Central,5264,46.688,Home Office,9/10/2016,First Class,Texas,Accessories
Office Supplies,Houston,United States,SZ-20035,Sam Zeldin,0.2,1,9/7/2016,CA-2016-105165,Kelly Williams,77036,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,$4,3,Central,Central,5265,21.864,Home Office,9/10/2016,First Class,Texas,Art
Office Supplies,Seattle,United States,CS-11845,Cari Sayre,0,1,9/30/2019,CA-2019-147452,Anna Andreadi,98103,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",$6,2,West,West,5266,11.76,Corporate,10/3/2019,First Class,Washington,Paper
Office Supplies,Seattle,United States,CS-11845,Cari Sayre,0,1,9/30/2019,CA-2019-147452,Anna Andreadi,98103,OFF-PA-10004039,Xerox 1882,$82,3,West,West,5267,167.94,Corporate,10/3/2019,First Class,Washington,Paper
Office Supplies,Seattle,United States,CS-11845,Cari Sayre,0,1,9/30/2019,CA-2019-147452,Anna Andreadi,98103,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",$1,1,West,West,5268,3.89,Corporate,10/3/2019,First Class,Washington,Appliances
Technology,Yonkers,United States,MH-18115,Mick Hernandez,0,1,11/16/2019,US-2019-114657,Chuck Magee,10701,TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,$24,4,East,East,5269,52.44,Home Office,11/21/2019,Standard Class,New York,Machines
Furniture,San Francisco,United States,CB-12025,Cassandra Brandow,0,1,9/11/2019,CA-2019-144484,Anna Andreadi,94110,FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",$12,4,West,West,5270,32.36,Consumer,9/11/2019,Same Day,California,Furnishings
Office Supplies,San Francisco,United States,CB-12025,Cassandra Brandow,0,1,9/11/2019,CA-2019-144484,Anna Andreadi,94110,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,$114,5,West,West,5271,406.6,Consumer,9/11/2019,Same Day,California,Appliances
Furniture,Los Angeles,United States,JO-15145,Jack O'Briant,0,1,1/16/2019,CA-2019-125913,Anna Andreadi,90008,FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",$8,4,West,West,5272,27.92,Corporate,1/16/2019,Same Day,California,Furnishings
Furniture,Los Angeles,United States,JO-15145,Jack O'Briant,0.2,1,1/16/2019,CA-2019-125913,Anna Andreadi,90008,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",-$15,7,West,West,5273,399.672,Corporate,1/16/2019,Same Day,California,Tables
Office Supplies,Miami,United States,PA-19060,Pete Armstrong,0.7,1,11/26/2018,US-2018-158309,Cassandra Brandow,33142,OFF-BI-10000145,Zipper Ring Binder Pockets,-$3,4,South,South,5274,3.744,Home Office,11/29/2018,First Class,Florida,Binders
Furniture,Burlington,United States,SV-20785,Stewart Visinsky,0,1,11/7/2017,CA-2017-162887,Chuck Magee,,FUR-CH-10000595,Safco Contoured Stacking Chairs,$179,3,East,East,5275,715.2,Consumer,11/9/2017,Second Class,Vermont,Chairs
Technology,Fayetteville,United States,KL-16555,Kelly Lampkin,0,1,12/14/2019,CA-2019-147333,Cassandra Brandow,72701,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,$70,4,South,South,5276,159.8,Corporate,12/20/2019,Standard Class,Arkansas,Accessories
Technology,Fayetteville,United States,KL-16555,Kelly Lampkin,0,1,12/14/2019,CA-2019-147333,Cassandra Brandow,72701,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,$9,5,South,South,5277,44.75,Corporate,12/20/2019,Standard Class,Arkansas,Accessories
Furniture,Odessa,United States,BC-11125,Becky Castell,0.3,1,9/13/2016,CA-2016-113859,Kelly Williams,79762,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",-$10,6,Central,Central,5278,340.116,Home Office,9/17/2016,Standard Class,Texas,Chairs
Office Supplies,Virginia Beach,United States,PO-18850,Patrick O'Brill,0,1,12/7/2016,CA-2016-159681,Cassandra Brandow,23464,OFF-PA-10003641,Xerox 1909,$49,4,South,South,5279,105.52,Consumer,12/13/2016,Standard Class,Virginia,Paper
Technology,Milwaukee,United States,AG-10675,Anna Gayman,0,1,9/7/2019,US-2019-104094,Kelly Williams,53209,TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,$2,1,Central,Central,5280,13.48,Consumer,9/11/2019,Standard Class,Wisconsin,Accessories
Office Supplies,Detroit,United States,DB-13210,Dean Braden,0,1,10/7/2019,CA-2019-152709,Kelly Williams,48234,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",$22,2,Central,Central,5281,85.52,Consumer,10/12/2019,Standard Class,Michigan,Storage
